"sex","year","age","n_countries","death_count","population_count"
"male",1841,61,5,6273.84,188273.46
"male",1841,62,5,6448.36,179106.3
"male",1841,63,5,6496.84,169176.28
"male",1841,64,5,6419.26,158484.52
"male",1841,65,5,6254.37,140771.46
"male",1841,66,5,6156.93,131000.73
"male",1841,67,5,6165.63,122336.11
"male",1841,68,5,6280.47,114632.34
"male",1841,69,5,6501.47,109976.37
"male",1841,70,5,6794.59,103137.7
"male",1841,71,5,7023.6,96470.27
"male",1841,72,5,7154.47,90175.93
"male",1841,73,5,7187.16,83066.7
"male",1841,74,5,7121.75,76813.61
"male",1841,75,5,6969.04,67537.64
"male",1841,76,5,6772.57,60708.97
"male",1841,77,5,6543.26,53965.98
"male",1841,78,5,6281.05,47557.77
"male",1841,79,5,5985.98,43591.46
"male",1841,80,5,5653.95,36979.4
"male",1841,81,5,5268.6,31214.31
"male",1841,82,5,4825.84,26114.75
"male",1841,83,5,4325.66,21497.57
"male",1841,84,5,3768.09,17439.44
"male",1841,85,5,3105.09,13897.86
"male",1841,86,5,2568.22,11094.1
"male",1841,87,5,2092.37,8653.03
"male",1841,88,5,1675.35,6687.22
"male",1841,89,5,1330.52,5099.06
"male",1841,90,5,1042.08,3832.97
"male",1841,91,5,805.68,2844.29
"male",1841,92,5,610.56,2083.48
"male",1841,93,5,456.24,1514.5
"male",1841,94,5,341.8,1091.43
"male",1841,95,5,261.96,777.16
"male",1841,96,5,198.76,541.5
"male",1841,97,5,146.75,356.37
"male",1841,98,5,104.77,216.08
"male",1841,99,5,71.52,124.59
"male",1841,100,5,35.02,71.39
"male",1841,101,5,22.92,43.07
"male",1841,102,5,14.41,24.47
"male",1841,103,5,8.42,13.04
"male",1841,104,5,4.9,6.91
"male",1841,105,5,2.99,3.37
"male",1841,106,5,1.63,1.67
"male",1841,107,5,0.9,0.54
"male",1841,108,5,0.25,0.27
"male",1841,109,5,0.28,0.66
"male",1841,110,5,1,0.47
"male",1842,0,5,158861.11,808122.61
"male",1842,1,5,44216.9,767792.56
"male",1842,2,5,26578.61,695425.02
"male",1842,3,5,17025.11,666700.51
"male",1842,4,5,11423.9,644739.54
"male",1842,5,5,8825.47,635769.05
"male",1842,6,5,7162.38,637148.71
"male",1842,7,5,5798.55,628091.73
"male",1842,8,5,4761.99,618571.23
"male",1842,9,5,4009.71,611369.93
"male",1842,10,5,3507.61,602029.02
"male",1842,11,5,3154.34,596915.62
"male",1842,12,5,2924.21,589131.61
"male",1842,13,5,2817.23,581467.91
"male",1842,14,5,2833.37,572045.25
"male",1842,15,5,2977.12,568935.92
"male",1842,16,5,3266.1,564534.21
"male",1842,17,5,3704.79,558399.38
"male",1842,18,5,4293.16,552265.49
"male",1842,19,5,5031.19,544607.98
"male",1842,20,5,5841.23,536730.78
"male",1842,21,5,6412.56,526287.74
"male",1842,22,5,6667.45,513364.84
"male",1842,23,5,6605.92,503997.63
"male",1842,24,5,6227.97,490140.71
"male",1842,25,5,5608.19,485378.56
"male",1842,26,5,5045,468348.24
"male",1842,27,5,4612.95,459431.39
"male",1842,28,5,4312.05,449572.57
"male",1842,29,5,4142.32,443115.35
"male",1842,30,5,4082.2,440372.28
"male",1842,31,5,4045.44,434799.01
"male",1842,32,5,4010.46,420590.95
"male",1842,33,5,3977.27,414740.18
"male",1842,34,5,3945.87,407996.44
"male",1842,35,5,3924.08,402770.46
"male",1842,36,5,3943.16,380591.36
"male",1842,37,5,4010.9,375197.06
"male",1842,38,5,4127.35,368983.11
"male",1842,39,5,4292.5,366796.11
"male",1842,40,5,4487.78,368358.55
"male",1842,41,5,4639.16,368255.75
"male",1842,42,5,4728.13,359303.74
"male",1842,43,5,4754.62,354389.89
"male",1842,44,5,4718.7,343137.7
"male",1842,45,5,4633,330650.71
"male",1842,46,5,4548.09,303962.61
"male",1842,47,5,4476.68,286415.61
"male",1842,48,5,4418.71,271555.75
"male",1842,49,5,4374.25,260329.17
"male",1842,50,5,4347.54,253565.78
"male",1842,51,5,4355.68,247026.06
"male",1842,52,5,4403.01,238734.28
"male",1842,53,5,4489.46,234064.8
"male",1842,54,5,4615.13,227378.36
"male",1842,55,5,4780.4,221591.35
"male",1842,56,5,4987.35,206153.7
"male",1842,57,5,5236.41,200680.03
"male",1842,58,5,5527.57,196373.98
"male",1842,59,5,5860.91,192344.01
"male",1842,60,5,6213.98,192460.42
"male",1842,61,5,6497.29,190418.11
"male",1842,62,5,6688.46,181388.04
"male",1842,63,5,6787.46,172832.81
"male",1842,64,5,6794.36,163128.09
"male",1842,65,5,6733.7,152224.37
"male",1842,66,5,6703.95,135653.06
"male",1842,67,5,6729.74,125709.66
"male",1842,68,5,6811.06,116272.15
"male",1842,69,5,6947.88,107264.21
"male",1842,70,5,7123.05,102263.78
"male",1842,71,5,7267.86,96697.62
"male",1842,72,5,7365.17,89524.53
"male",1842,73,5,7414.96,83210.77
"male",1842,74,5,7417.23,76211.21
"male",1842,75,5,7367.49,69367.76
"male",1842,76,5,7247.87,60955.23
"male",1842,77,5,7053.87,54315.81
"male",1842,78,5,6785.51,47762.16
"male",1842,79,5,6442.79,41607.3
"male",1842,80,5,6031.49,37340.31
"male",1842,81,5,5574.85,31507.61
"male",1842,82,5,5078.65,26158.8
"male",1842,83,5,4542.94,21527.76
"male",1842,84,5,3967.66,17440.8
"male",1842,85,5,3298.15,13944.51
"male",1842,86,5,2743.73,11058.4
"male",1842,87,5,2254.99,8751.68
"male",1842,88,5,1822.43,6767
"male",1842,89,5,1444.3,5181.52
"male",1842,90,5,1122.68,3902.89
"male",1842,91,5,857.67,2909.03
"male",1842,92,5,642.48,2136.32
"male",1842,93,5,476.41,1550.41
"male",1842,94,5,358.45,1115.96
"male",1842,95,5,281.43,787.91
"male",1842,96,5,220.55,547.75
"male",1842,97,5,168.58,369.54
"male",1842,98,5,124.29,231.24
"male",1842,99,5,86.08,128.33
"male",1842,100,5,35.48,70.88
"male",1842,101,5,23.53,42.91
"male",1842,102,5,15.04,24.69
"male",1842,103,5,8.89,13.25
"male",1842,104,5,5.04,6.8
"male",1842,105,5,3,3.04
"male",1842,106,5,1.35,1.03
"male",1842,107,5,0.79,0.6
"male",1842,108,5,0.26,0
"male",1842,109,5,0,0
"male",1842,110,5,0,0
"male",1843,0,5,152005,807574.54
"male",1843,1,5,44461.07,731086.18
"male",1843,2,5,26688.71,731220.41
"male",1843,3,5,17182.03,677066.69
"male",1843,4,5,11617.19,653501.45
"male",1843,5,5,8839.17,635508.26
"male",1843,6,5,6925.62,628558.33
"male",1843,7,5,5504.34,629629.06
"male",1843,8,5,4416.32,622195.51
"male",1843,9,5,3690.53,613259.71
"male",1843,10,5,3235.73,606336.38
"male",1843,11,5,2931.51,597988.33
"male",1843,12,5,2753.84,593443.54
"male",1843,13,5,2702.73,585828.38
"male",1843,14,5,2778.18,578177.9
"male",1843,15,5,2974.95,568688.85
"male",1843,16,5,3272.02,565421.83
"male",1843,17,5,3664.16,560645.25
"male",1843,18,5,4151.32,554409.8
"male",1843,19,5,4733.54,547448.38
"male",1843,20,5,5354.3,538666.06
"male",1843,21,5,5787.44,530258.27
"male",1843,22,5,5976.51,519205.41
"male",1843,23,5,5921.44,506439.58
"male",1843,24,5,5622.29,497022.96
"male",1843,25,5,5136.63,483253.79
"male",1843,26,5,4694.99,479851.34
"male",1843,27,5,4354.95,462907.01
"male",1843,28,5,4116.55,454407.32
"male",1843,29,5,3979.77,444939.26
"male",1843,30,5,3928.34,438619.64
"male",1843,31,5,3897.02,435755.19
"male",1843,32,5,3869.57,430374.96
"male",1843,33,5,3845.96,416286.46
"male",1843,34,5,3826.22,410599.31
"male",1843,35,5,3816.05,403915.31
"male",1843,36,5,3838.36,398523.23
"male",1843,37,5,3898.91,377038.57
"male",1843,38,5,3997.69,371558.26
"male",1843,39,5,4134.69,365445.27
"male",1843,40,5,4298.66,363033.56
"male",1843,41,5,4444.47,363308.2
"male",1843,42,5,4560.89,363767.36
"male",1843,43,5,4647.88,354459.55
"male",1843,44,5,4705.46,348874.6
"male",1843,45,5,4733.21,336950.79
"male",1843,46,5,4729.37,325135.85
"male",1843,47,5,4693.54,299133.51
"male",1843,48,5,4625.7,281768.67
"male",1843,49,5,4525.88,267288.48
"male",1843,50,5,4409.18,256455.98
"male",1843,51,5,4336.17,249037.82
"male",1843,52,5,4322.03,241684.81
"male",1843,53,5,4366.72,233423.8
"male",1843,54,5,4470.22,228711.16
"male",1843,55,5,4629.03,221974.11
"male",1843,56,5,4828.83,217337.01
"male",1843,57,5,5066.04,201946.83
"male",1843,58,5,5340.68,196329.79
"male",1843,59,5,5652.76,191764.44
"male",1843,60,5,5984.79,187438.27
"male",1843,61,5,6266.87,185762.89
"male",1843,62,5,6481.54,183678.03
"male",1843,63,5,6628.79,174360.55
"male",1843,64,5,6708.65,165566
"male",1843,65,5,6734.03,155765.22
"male",1843,66,5,6756.9,145662.05
"male",1843,67,5,6790.2,129362.02
"male",1843,68,5,6833.91,119313.66
"male",1843,69,5,6888.1,109800.13
"male",1843,70,5,6949.29,100838.29
"male",1843,71,5,7003.87,95621.44
"male",1843,72,5,7048.4,89478.78
"male",1843,73,5,7082.92,82314.67
"male",1843,74,5,7107.39,76008.59
"male",1843,75,5,7109.28,69034.21
"male",1843,76,5,7038.59,62554.46
"male",1843,77,5,6882.75,54271.22
"male",1843,78,5,6641.79,47813.33
"male",1843,79,5,6315.68,41503.33
"male",1843,80,5,5911.65,37536.19
"male",1843,81,5,5458.57,31527.46
"male",1843,82,5,4963.63,26167.87
"male",1843,83,5,4426.85,21337.28
"male",1843,84,5,3848.21,17259.37
"male",1843,85,5,3181.26,13750.55
"male",1843,86,5,2628.31,10914.96
"male",1843,87,5,2140.24,8556.69
"male",1843,88,5,1725.76,6702.64
"male",1843,89,5,1376.87,5131.78
"male",1843,90,5,1082.78,3887.54
"male",1843,91,5,839.4,2912.42
"male",1843,92,5,638.43,2158.95
"male",1843,93,5,479.16,1577.11
"male",1843,94,5,360.57,1133.43
"male",1843,95,5,277.15,794.11
"male",1843,96,5,210.53,537.87
"male",1843,97,5,155.23,353.96
"male",1843,98,5,110.01,223.71
"male",1843,99,5,73.36,126.57
"male",1843,100,5,29.65,67.09
"male",1843,101,5,18.66,41.72
"male",1843,102,5,11.84,24
"male",1843,103,5,6.64,12.77
"male",1843,104,5,3.9,6.69
"male",1843,105,5,2.19,2.96
"male",1843,106,5,1.02,0.95
"male",1843,107,5,0,0
"male",1843,108,5,0,0
"male",1843,109,5,0,0
"male",1843,110,5,0,0
"male",1844,0,5,149916.5,812025.77
"male",1844,1,5,40388.58,732712.69
"male",1844,2,5,24576.9,701829.75
"male",1844,3,5,16208.45,703847.66
"male",1844,4,5,11303.56,663444.47
"male",1844,5,5,8586.21,644801.69
"male",1844,6,5,6761.28,630015.76
"male",1844,7,5,5340.51,623297.08
"male",1844,8,5,4254.87,623835.93
"male",1844,9,5,3541.43,617735.4
"male",1844,10,5,3080.56,609107.21
"male",1844,11,5,2770.11,602605.46
"male",1844,12,5,2592.22,594656.19
"male",1844,13,5,2546.87,590499.6
"male",1844,14,5,2634.13,582877.77
"male",1844,15,5,2843.92,575090.91
"male",1844,16,5,3136.38,564210.03
"male",1844,17,5,3501.49,561266.45
"male",1844,18,5,3939.3,556028.09
"male",1844,19,5,4449.72,549676.43
"male",1844,20,5,4986.58,541840.99
"male",1844,21,5,5364.84,532765.43
"male",1844,22,5,5538.26,523956.96
"male",1844,23,5,5506.82,512637.15
"male",1844,24,5,5270.57,500323.45
"male",1844,25,5,4877.39,490969.76
"male",1844,26,5,4519.07,477408.02
"male",1844,27,5,4243.45,474929.08
"male",1844,28,5,4050.62,457857.54
"male",1844,29,5,3940.53,449620.3
"male",1844,30,5,3899.65,440422.16
"male",1844,31,5,3873.75,434126.47
"male",1844,32,5,3849.34,431101.14
"male",1844,33,5,3826.36,425913.4
"male",1844,34,5,3804.82,411957.15
"male",1844,35,5,3790.81,406459.01
"male",1844,36,5,3808.6,400044.23
"male",1844,37,5,3864.28,394435.31
"male",1844,38,5,3957.87,373609.01
"male",1844,39,5,4089.32,368015.23
"male",1844,40,5,4247.69,362018.55
"male",1844,41,5,4389.05,358941.44
"male",1844,42,5,4502.44,358501.33
"male",1844,43,5,4587.84,359538.4
"male",1844,44,5,4645.26,349866.97
"male",1844,45,5,4675.13,343591.26
"male",1844,46,5,4679.18,331271.93
"male",1844,47,5,4657.83,319596.73
"male",1844,48,5,4611.1,294256.25
"male",1844,49,5,4538.97,277089.42
"male",1844,50,5,4452.64,263037.26
"male",1844,51,5,4397.1,252112.09
"male",1844,52,5,4383.5,244596.54
"male",1844,53,5,4411.91,236434.36
"male",1844,54,5,4482.28,228193.23
"male",1844,55,5,4596.75,223412.09
"male",1844,56,5,4763.63,217130.57
"male",1844,57,5,4985.09,213021.81
"male",1844,58,5,5261.1,197652.24
"male",1844,59,5,5591.68,191867.56
"male",1844,60,5,5957.36,187037.74
"male",1844,61,5,6280.3,181861.63
"male",1844,62,5,6541.1,179130.89
"male",1844,63,5,6739.73,177053.24
"male",1844,64,5,6876.14,167474.82
"male",1844,65,5,6957.89,158453.27
"male",1844,66,5,7014.8,148781.88
"male",1844,67,5,7054.38,139098.64
"male",1844,68,5,7076.58,123029.4
"male",1844,69,5,7081.42,112879.55
"male",1844,70,5,7072.55,103351.6
"male",1844,71,5,7064.26,94354.12
"male",1844,72,5,7060.22,89057.59
"male",1844,73,5,7060.38,82424.4
"male",1844,74,5,7064.76,75323.57
"male",1844,75,5,7060.59,69068.09
"male",1844,76,5,6996.75,62155.83
"male",1844,77,5,6860.52,56106.77
"male",1844,78,5,6651.86,47999.16
"male",1844,79,5,6370.78,41778.65
"male",1844,80,5,6018.96,37994.44
"male",1844,81,5,5603.23,31840.72
"male",1844,82,5,5125.23,26306.07
"male",1844,83,5,4585,21459
"male",1844,84,5,3982.54,17188.34
"male",1844,85,5,3279.42,13686.92
"male",1844,86,5,2697.36,10840.73
"male",1844,87,5,2186.26,8523.72
"male",1844,88,5,1752.06,6622.11
"male",1844,89,5,1402.52,5143.54
"male",1844,90,5,1123.64,3893.61
"male",1844,91,5,880.85,2926.41
"male",1844,92,5,679.77,2173.67
"male",1844,93,5,517.26,1600.49
"male",1844,94,5,392.37,1157.68
"male",1844,95,5,300.49,812.65
"male",1844,96,5,226.62,551.25
"male",1844,97,5,166.09,355.78
"male",1844,98,5,117.62,221.98
"male",1844,99,5,79.9,132.54
"male",1844,100,5,40.87,74.24
"male",1844,101,5,25.54,43.91
"male",1844,102,5,15.78,26.72
"male",1844,103,5,9.47,15.02
"male",1844,104,5,5.92,7.62
"male",1844,105,5,3.56,3.76
"male",1844,106,5,2.04,1.33
"male",1844,107,5,0.82,0.63
"male",1844,108,5,0.27,0
"male",1844,109,5,0,0
"male",1844,110,5,0,0
"male",1845,0,5,144493,815586.06
"male",1845,1,5,40013.14,740213.76
"male",1845,2,5,23436.89,704846.89
"male",1845,3,5,15171.58,684511.25
"male",1845,4,5,10505.37,684058.74
"male",1845,5,5,8070.65,655561.23
"male",1845,6,5,6453.31,639732.34
"male",1845,7,5,5141.8,626240.67
"male",1845,8,5,4163.08,619217.45
"male",1845,9,5,3525.14,618756.41
"male",1845,10,5,3091.19,613665.84
"male",1845,11,5,2789.8,605972.36
"male",1845,12,5,2611.59,599291.67
"male",1845,13,5,2556.59,591620.97
"male",1845,14,5,2624.79,587713.67
"male",1845,15,5,2809,579970.35
"male",1845,16,5,3080.45,570685.21
"male",1845,17,5,3431.94,559522.5
"male",1845,18,5,3863.49,556837.12
"male",1845,19,5,4375.11,551100.53
"male",1845,20,5,4919.53,544535.54
"male",1845,21,5,5307.56,536626.06
"male",1845,22,5,5492.02,527036.51
"male",1845,23,5,5472.83,518073.64
"male",1845,24,5,5250.05,506686.18
"male",1845,25,5,4869.44,494956.66
"male",1845,26,5,4514.05,486019.54
"male",1845,27,5,4229.7,472415.37
"male",1845,28,5,4016.35,470707.59
"male",1845,29,5,3874.01,453348.94
"male",1845,30,5,3794.1,445258.52
"male",1845,31,5,3742.35,435733.02
"male",1845,32,5,3710.14,429455.88
"male",1845,33,5,3697.48,426262.11
"male",1845,34,5,3704.39,421278.52
"male",1845,35,5,3729.33,407522.01
"male",1845,36,5,3766.44,402467.14
"male",1845,37,5,3814.16,396026.93
"male",1845,38,5,3872.55,390175.09
"male",1845,39,5,3941.55,369978.03
"male",1845,40,5,4022.09,364267.94
"male",1845,41,5,4117.79,358099.6
"male",1845,42,5,4229.53,354810.86
"male",1845,43,5,4357.33,353681.64
"male",1845,44,5,4501.2,355320.46
"male",1845,45,5,4647.85,345322.68
"male",1845,46,5,4744.46,338693.05
"male",1845,47,5,4777.77,325643.73
"male",1845,48,5,4747.76,314119.8
"male",1845,49,5,4654.45,289448.7
"male",1845,50,5,4517.48,272477.74
"male",1845,51,5,4415.37,258314.87
"male",1845,52,5,4367.83,247794.81
"male",1845,53,5,4374.79,240133.22
"male",1845,54,5,4436.27,231125.46
"male",1845,55,5,4549.92,222881.45
"male",1845,56,5,4706.49,218574.29
"male",1845,57,5,4903.62,212179.8
"male",1845,58,5,5141.29,208568.16
"male",1845,59,5,5419.54,193172.64
"male",1845,60,5,5727.18,187175.69
"male",1845,61,5,6019.56,181443.38
"male",1845,62,5,6285.47,176025.46
"male",1845,63,5,6524.94,172258.14
"male",1845,64,5,6737.98,170199.41
"male",1845,65,5,6919.26,160377.62
"male",1845,66,5,7047.34,151354.89
"male",1845,67,5,7116.95,141467.59
"male",1845,68,5,7128.06,132208.3
"male",1845,69,5,7080.67,116403.05
"male",1845,70,5,6988.87,106224.63
"male",1845,71,5,6909.1,96584.44
"male",1845,72,5,6855.44,87798.19
"male",1845,73,5,6827.89,82477.63
"male",1845,74,5,6826.45,75390.91
"male",1845,75,5,6834.12,68397.81
"male",1845,76,5,6782.8,62229.27
"male",1845,77,5,6655.5,55407.65
"male",1845,78,5,6452.15,49850.29
"male",1845,79,5,6172.83,41966.71
"male",1845,80,5,5821.03,38193.3
"male",1845,81,5,5410.82,32174.13
"male",1845,82,5,4945.79,26465.7
"male",1845,83,5,4425.87,21439.64
"male",1845,84,5,3851.09,17160.58
"male",1845,85,5,3173.04,13500.68
"male",1845,86,5,2616.82,10688.7
"male",1845,87,5,2130.35,8394.29
"male",1845,88,5,1710.16,6548.99
"male",1845,89,5,1361.36,5044.27
"male",1845,90,5,1083.19,3866.95
"male",1845,91,5,845.61,2892.7
"male",1845,92,5,644.43,2146.35
"male",1845,93,5,484.52,1575.53
"male",1845,94,5,362.98,1146.16
"male",1845,95,5,274.99,809.22
"male",1845,96,5,205.13,550.14
"male",1845,97,5,148.44,355.76
"male",1845,98,5,103.76,214.61
"male",1845,99,5,69.87,123.64
"male",1845,100,5,34.8,71.08
"male",1845,101,5,22.39,41.89
"male",1845,102,5,13.91,24.04
"male",1845,103,5,8.81,14.38
"male",1845,104,5,5.12,7.5
"male",1845,105,5,2.65,2.97
"male",1845,106,5,1.32,1.06
"male",1845,107,5,0.33,0
"male",1845,108,5,0,0
"male",1845,109,5,0,0
"male",1845,110,5,0,0
"male",1846,0,6,171124.61,875442.13
"male",1846,1,6,49112.24,770003.54
"male",1846,2,6,28204.93,730585.61
"male",1846,3,6,17476.2,704445.5
"male",1846,4,6,11634.35,688869.53
"male",1846,5,6,8643.51,682347.09
"male",1846,6,6,6688.77,663564.22
"male",1846,7,6,5224.92,649878.28
"male",1846,8,6,4179.47,637670.33
"male",1846,9,6,3557.89,630002.47
"male",1846,10,6,3266.08,629666.94
"male",1846,11,6,3112.09,625151.05
"male",1846,12,6,3042.15,617274.51
"male",1846,13,6,3052.79,609401.97
"male",1846,14,6,3146.99,601146.82
"male",1846,15,6,3333.88,597689.03
"male",1846,16,6,3626.91,590062.44
"male",1846,17,6,4024.72,578796.36
"male",1846,18,6,4525.27,567197.33
"male",1846,19,6,5140.61,565748.37
"male",1846,20,6,5796.42,559013.23
"male",1846,21,6,6250.62,551427.84
"male",1846,22,6,6463.41,543585.5
"male",1846,23,6,6429.29,533179.68
"male",1846,24,6,6149.75,524621.67
"male",1846,25,6,5683.15,512620.92
"male",1846,26,6,5238.68,500755.02
"male",1846,27,6,4880.63,491109.99
"male",1846,28,6,4607.05,477901.72
"male",1846,29,6,4425.38,477597.49
"male",1846,30,6,4315,458759.12
"male",1846,31,6,4225.68,448431.3
"male",1846,32,6,4170.78,439166.32
"male",1846,33,6,4138.3,433598.09
"male",1846,34,6,4127.69,429580.15
"male",1846,35,6,4141.53,424292
"male",1846,36,6,4164.78,409126.65
"male",1846,37,6,4192.06,405349
"male",1846,38,6,4224.81,399261.71
"male",1846,39,6,4279.53,393172.4
"male",1846,40,6,4336.94,373504.61
"male",1846,41,6,4418.41,366831.93
"male",1846,42,6,4536.64,361048.37
"male",1846,43,6,4680.6,356898.96
"male",1846,44,6,4864.34,355837.88
"male",1846,45,6,5051.28,357927.6
"male",1846,46,6,5194.06,347672.97
"male",1846,47,6,5290.18,339905.43
"male",1846,48,6,5316.57,326037.51
"male",1846,49,6,5290.79,314354.99
"male",1846,50,6,5201.87,290598.38
"male",1846,51,6,5115.08,273460.76
"male",1846,52,6,5061.41,259595.81
"male",1846,53,6,5017.41,249439.03
"male",1846,54,6,5000.62,241147.47
"male",1846,55,6,5009.41,231032.18
"male",1846,56,6,5078.11,222764.93
"male",1846,57,6,5221.14,218152.98
"male",1846,58,6,5438.53,211188.28
"male",1846,59,6,5742.77,208019.88
"male",1846,60,6,6088.65,192157.41
"male",1846,61,6,6419.82,185506.78
"male",1846,62,6,6739.59,179049.45
"male",1846,63,6,7029.94,173615.87
"male",1846,64,6,7288.37,168670.44
"male",1846,65,6,7507.68,166456.69
"male",1846,66,6,7672.86,156112.82
"male",1846,67,6,7776.19,146679.06
"male",1846,68,6,7821.66,136427.56
"male",1846,69,6,7815.77,127339.56
"male",1846,70,6,7743.17,112279.01
"male",1846,71,6,7657.24,101456.06
"male",1846,72,6,7584.65,91584.1
"male",1846,73,6,7497.37,83079.03
"male",1846,74,6,7410.9,77727.3
"male",1846,75,6,7310.33,69982.09
"male",1846,76,6,7168.4,62997.14
"male",1846,77,6,6985.69,56761.44
"male",1846,78,6,6746.19,50036.87
"male",1846,79,6,6474.43,44907.79
"male",1846,80,6,6139.89,39223.28
"male",1846,81,6,5732.31,33379.49
"male",1846,82,6,5282.24,27704.75
"male",1846,83,6,4769.14,22397.46
"male",1846,84,6,4175.54,17809.22
"male",1846,85,6,3457.3,14012.13
"male",1846,86,6,2869,10937.97
"male",1846,87,6,2344.52,8570.64
"male",1846,88,6,1890.31,6667.9
"male",1846,89,6,1514.61,5172.47
"male",1846,90,6,1192.12,3929.85
"male",1846,91,6,923.02,2995.71
"male",1846,92,6,709.48,2222.98
"male",1846,93,6,534.95,1636.33
"male",1846,94,6,405.49,1197.33
"male",1846,95,6,316.54,864.4
"male",1846,96,6,242.51,590.2
"male",1846,97,6,180.36,391.22
"male",1846,98,6,130.73,243.33
"male",1846,99,6,90.19,138.31
"male",1846,100,6,39.75,74.65
"male",1846,101,6,25.77,45.84
"male",1846,102,6,15.93,25.28
"male",1846,103,6,9.43,14.15
"male",1846,104,6,5.75,7.56
"male",1846,105,6,2.98,3.73
"male",1846,106,6,1.52,0.93
"male",1846,107,6,0.69,0.29
"male",1846,108,6,0,0
"male",1846,109,6,0,0
"male",1846,110,6,0,0
"male",1847,0,6,157316.89,827891.53
"male",1847,1,6,46944.55,790065.86
"male",1847,2,6,28428.57,737582.01
"male",1847,3,6,18392.72,712383.65
"male",1847,4,6,12405.97,693614.31
"male",1847,5,6,9440.73,677008.99
"male",1847,6,6,7528.06,674734.71
"male",1847,7,6,5952.7,656505.26
"male",1847,8,6,4845.64,644095.09
"male",1847,9,6,4068.92,634652.39
"male",1847,10,6,3617.84,630371.44
"male",1847,11,6,3342.25,625224.44
"male",1847,12,6,3185.79,619614.18
"male",1847,13,6,3145.46,613317.68
"male",1847,14,6,3224.76,607919.15
"male",1847,15,6,3428.5,599394.77
"male",1847,16,6,3749.53,594921.82
"male",1847,17,6,4178.63,586007.45
"male",1847,18,6,4714.35,574727.2
"male",1847,19,6,5359.63,562164.47
"male",1847,20,6,6044.18,556837.65
"male",1847,21,6,6521.01,552436.14
"male",1847,22,6,6738.84,543625.74
"male",1847,23,6,6692.13,537010.24
"male",1847,24,6,6381.89,527797.22
"male",1847,25,6,5874.24,518385.37
"male",1847,26,6,5407.24,506246.94
"male",1847,27,6,5053.48,494104.4
"male",1847,28,6,4810.46,485601.68
"male",1847,29,6,4684.22,473522.9
"male",1847,30,6,4649.39,471174.3
"male",1847,31,6,4629.04,453815.99
"male",1847,32,6,4630.32,443651.9
"male",1847,33,6,4640.72,434312.11
"male",1847,34,6,4658.77,429316.33
"male",1847,35,6,4690.56,425548.59
"male",1847,36,6,4733.75,420070.77
"male",1847,37,6,4785.96,404566.35
"male",1847,38,6,4849.16,400004.58
"male",1847,39,6,4939.39,393421.55
"male",1847,40,6,5034.48,390389.13
"male",1847,41,6,5149.18,369447.43
"male",1847,42,6,5294.86,362453
"male",1847,43,6,5460,355849.14
"male",1847,44,6,5659.09,352408.29
"male",1847,45,6,5858.57,351878.92
"male",1847,46,6,6027.55,348398.45
"male",1847,47,6,6167.49,339958.47
"male",1847,48,6,6255.35,334951.52
"male",1847,49,6,6313.18,323723.66
"male",1847,50,6,6314.26,312101.59
"male",1847,51,6,6285.48,287003.38
"male",1847,52,6,6253.63,269665.4
"male",1847,53,6,6193.76,254200.61
"male",1847,54,6,6123.84,242495.37
"male",1847,55,6,6052.27,234141.6
"male",1847,56,6,6060.66,226946.18
"male",1847,57,6,6174.44,218175.32
"male",1847,58,6,6392.06,213220.99
"male",1847,59,6,6731.07,205329.8
"male",1847,60,6,7132.2,200698.99
"male",1847,61,6,7504.9,186186.4
"male",1847,62,6,7848.41,179009.19
"male",1847,63,6,8142.24,172077.35
"male",1847,64,6,8382.91,166359.81
"male",1847,65,6,8573.17,162780.92
"male",1847,66,6,8734.17,158201.47
"male",1847,67,6,8866.2,148291.15
"male",1847,68,6,8975.78,139383.98
"male",1847,69,6,9074.38,129338.98
"male",1847,70,6,9116.99,119537.01
"male",1847,71,6,9085.43,105786.67
"male",1847,72,6,8996.7,95002.48
"male",1847,73,6,8815.77,84796.83
"male",1847,74,6,8562.67,75556.3
"male",1847,75,6,8242.43,69199.31
"male",1847,76,6,7922.19,63181.34
"male",1847,77,6,7628.47,56050.15
"male",1847,78,6,7340.8,50017.45
"male",1847,79,6,7081.66,43836.03
"male",1847,80,6,6806.38,38911.69
"male",1847,81,6,6432.57,33293.8
"male",1847,82,6,5968.53,27859.55
"male",1847,83,6,5392.35,22670.61
"male",1847,84,6,4684.43,17901.46
"male",1847,85,6,3783.16,13938.99
"male",1847,86,6,3071.99,10832.57
"male",1847,87,6,2454.47,8331.28
"male",1847,88,6,1939.24,6443.13
"male",1847,89,6,1536.1,4971.31
"male",1847,90,6,1219.14,3796.78
"male",1847,91,6,955.38,2880.77
"male",1847,92,6,745.84,2176.57
"male",1847,93,6,572.58,1601.15
"male",1847,94,6,434.64,1167.35
"male",1847,95,6,333.94,835.02
"male",1847,96,6,250.94,583.9
"male",1847,97,6,182.76,381.87
"male",1847,98,6,129.36,235.35
"male",1847,99,6,87.98,134.53
"male",1847,100,6,39.8,71.68
"male",1847,101,6,24.79,43.06
"male",1847,102,6,14.92,24.84
"male",1847,103,6,8.59,13.64
"male",1847,104,6,4.99,6.41
"male",1847,105,6,2.59,3.58
"male",1847,106,6,1.3,1.43
"male",1847,107,6,0.34,0
"male",1847,108,6,0,0
"male",1847,109,6,0,0
"male",1847,110,6,0,0
"male",1848,0,6,155016.91,795061.07
